granule_id,time_start,time_end,product,location,split,us_url,eu_url,as_url,cksum,granule_size
20210114T191005_misr_la_0.nc,2021-01-14T18:13:07.000Z,2021-01-14 19:10:05+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210114T191005_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210114T191005_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210114T191005_misr_la_0.nc,2585884855,43414805
20210117T194047_misr_la_0.nc,2021-01-17T18:43:49.000Z,2021-01-17 19:40:47+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210117T194047_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210117T194047_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210117T194047_misr_la_0.nc,3220825877,46191235
20210119T192817_misr_la_0.nc,2021-01-19T18:31:19.000Z,2021-01-19 19:28:17+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210119T192817_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210119T192817_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210119T192817_misr_la_0.nc,2615176772,35719365
20210121T191546_misr_la_0.nc,2021-01-21T18:18:48.000Z,2021-01-21 19:15:46+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210121T191546_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210121T191546_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210121T191546_misr_la_0.nc,4186002669,41318054
20210126T193354_misr_la_0.nc,2021-01-26T18:36:55.000Z,2021-01-26 19:33:54+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210126T193354_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210126T193354_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210126T193354_misr_la_0.nc,2195148778,34324559
20210128T192121_misr_la_0.nc,2021-01-28T18:24:22.000Z,2021-01-28 19:21:21+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210128T192121_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210128T192121_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210128T192121_misr_la_0.nc,2186827710,34805461
20210130T190848_misr_la_0.nc,2021-01-30T18:11:50.000Z,2021-01-30 19:08:48+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210130T190848_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210130T190848_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210130T190848_misr_la_0.nc,3361173200,33782285
20210202T193923_misr_la_0.nc,2021-02-02T18:42:26.000Z,2021-02-02 19:39:23+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210202T193923_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210202T193923_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210202T193923_misr_la_0.nc,3616984614,32222922
20210204T192649_misr_la_0.nc,2021-02-04T18:29:51.000Z,2021-02-04 19:26:49+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210204T192649_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210204T192649_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210204T192649_misr_la_0.nc,4151029492,36624534
20210206T191415_misr_la_0.nc,2021-02-06T18:17:17.000Z,2021-02-06 19:14:15+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210206T191415_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210206T191415_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210206T191415_misr_la_0.nc,2231590722,43091909
20210211T193213_misr_la_0.nc,2021-02-11T18:35:15.000Z,2021-02-11 19:32:13+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210211T193213_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210211T193213_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210211T193213_misr_la_0.nc,3250594657,35769484
20210213T191938_misr_la_0.nc,2021-02-13T18:22:40.000Z,2021-02-13 19:19:38+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210213T191938_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210213T191938_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210213T191938_misr_la_0.nc,3489957890,36760057
20210215T190701_misr_la_0.nc,2021-02-15T18:10:04.000Z,2021-02-15 19:07:01+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210215T190701_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210215T190701_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210215T190701_misr_la_0.nc,2306001228,34916791
20210218T193733_misr_la_0.nc,2021-02-18T18:40:36.000Z,2021-02-18 19:37:33+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210218T193733_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210218T193733_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210218T193733_misr_la_0.nc,645701876,46460900
20210220T192457_misr_la_0.nc,2021-02-20T18:28:00.000Z,2021-02-20 19:24:57+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210220T192457_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210220T192457_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210220T192457_misr_la_0.nc,1832310602,38231760
20210222T191221_misr_la_0.nc,2021-02-22T18:15:24.000Z,2021-02-22 19:12:21+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210222T191221_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210222T191221_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210222T191221_misr_la_0.nc,4236905969,39246187
20210227T193017_misr_la_0.nc,2021-02-27T18:33:20.000Z,2021-02-27 19:30:17+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210227T193017_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210227T193017_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210227T193017_misr_la_0.nc,2654226756,34520216
20210301T191741_misr_la_0.nc,2021-03-01T18:20:44.000Z,2021-03-01 19:17:41+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210301T191741_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210301T191741_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210301T191741_misr_la_0.nc,356316099,36738774
20210303T190504_misr_la_0.nc,2021-03-03T18:08:07.000Z,2021-03-03 19:05:04+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210303T190504_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210303T190504_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210303T190504_misr_la_0.nc,1403880780,38542259
20210306T193535_misr_la_0.nc,2021-03-06T18:38:39.000Z,2021-03-06 19:35:35+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210306T193535_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210306T193535_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210306T193535_misr_la_0.nc,1649568215,37523578
20210308T192258_misr_la_0.nc,2021-03-08T18:26:02.000Z,2021-03-08 19:22:58+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210308T192258_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210308T192258_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210308T192258_misr_la_0.nc,4286275184,36223454
20210310T191021_misr_la_0.nc,2021-03-10T18:13:25.000Z,2021-03-10 19:10:21+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210310T191021_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210310T191021_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210310T191021_misr_la_0.nc,3023679748,37973935
20210315T192815_misr_la_0.nc,2021-03-15T18:31:18.000Z,2021-03-15 19:28:15+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210315T192815_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210315T192815_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210315T192815_misr_la_0.nc,4078080474,33602188
20210317T191538_misr_la_0.nc,2021-03-17T18:18:41.000Z,2021-03-17 19:15:38+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210317T191538_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210317T191538_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210317T191538_misr_la_0.nc,4050741634,36279903
20210319T190300_misr_la_0.nc,2021-03-19T18:06:04.000Z,2021-03-19 19:03:00+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210319T190300_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210319T190300_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210319T190300_misr_la_0.nc,3829385103,42355289
20210322T193332_misr_la_0.nc,2021-03-22T18:36:36.000Z,2021-03-22 19:33:32+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210322T193332_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210322T193332_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210322T193332_misr_la_0.nc,1519272686,34380541
20210324T192054_misr_la_0.nc,2021-03-24T18:23:58.000Z,2021-03-24 19:20:54+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210324T192054_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210324T192054_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210324T192054_misr_la_0.nc,2076523452,35147189
20210326T190817_misr_la_0.nc,2021-03-26T18:11:21.000Z,2021-03-26 19:08:17+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210326T190817_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210326T190817_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210326T190817_misr_la_0.nc,629321262,33764897
20210331T192612_misr_la_0.nc,2021-03-31T18:29:16.000Z,2021-03-31 19:26:12+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210331T192612_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210331T192612_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210331T192612_misr_la_0.nc,2514495841,39460966
20210402T191337_misr_la_0.nc,2021-04-02T18:16:41.000Z,2021-04-02 19:13:37+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210402T191337_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210402T191337_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210402T191337_misr_la_0.nc,807607961,42230193
20210404T190100_misr_la_0.nc,2021-04-04T18:04:05.000Z,2021-04-04 19:01:00+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210404T190100_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210404T190100_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210404T190100_misr_la_0.nc,2442728785,44193615
20210407T193134_misr_la_0.nc,2021-04-07T18:34:39.000Z,2021-04-07 19:31:34+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210407T193134_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210407T193134_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210407T193134_misr_la_0.nc,190329466,37381021
20210409T191858_misr_la_0.nc,2021-04-09T18:22:04.000Z,2021-04-09 19:18:58+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210409T191858_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210409T191858_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210409T191858_misr_la_0.nc,2003331605,44734054
20210411T190624_misr_la_0.nc,2021-04-11T18:09:28.000Z,2021-04-11 19:06:24+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210411T190624_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210411T190624_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210411T190624_misr_la_0.nc,3357874419,40521817
20210416T192423_misr_la_0.nc,2021-04-16T18:27:27.000Z,2021-04-16 19:24:23+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210416T192423_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210416T192423_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210416T192423_misr_la_0.nc,4152107184,46646982
20210418T191149_misr_la_0.nc,2021-04-18T18:14:53.000Z,2021-04-18 19:11:49+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210418T191149_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210418T191149_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210418T191149_misr_la_0.nc,3923153704,45246268
20210420T185914_misr_la_0.nc,2021-04-20T18:02:19.000Z,2021-04-20 18:59:14+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210420T185914_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210420T185914_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210420T185914_misr_la_0.nc,3958542202,44546440
20210423T192949_misr_la_0.nc,2021-04-23T18:32:55.000Z,2021-04-23 19:29:49+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210423T192949_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210423T192949_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210423T192949_misr_la_0.nc,3730871483,30605870
20210425T191715_misr_la_0.nc,2021-04-25T18:20:20.000Z,2021-04-25 19:17:15+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210425T191715_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210425T191715_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210425T191715_misr_la_0.nc,112232919,33044961
20210427T190441_misr_la_0.nc,2021-04-27T18:07:46.000Z,2021-04-27 19:04:41+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210427T190441_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210427T190441_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210427T190441_misr_la_0.nc,2599337555,34909043
20210502T192243_misr_la_0.nc,2021-05-02T18:25:50.000Z,2021-05-02 19:22:43+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210502T192243_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210502T192243_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210502T192243_misr_la_0.nc,3544499541,45346679
20210504T191011_misr_la_0.nc,2021-05-04T18:13:17.000Z,2021-05-04 19:10:11+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210504T191011_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210504T191011_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210504T191011_misr_la_0.nc,2107049092,40500569
20210506T185738_misr_la_0.nc,2021-05-06T18:00:43.000Z,2021-05-06 18:57:38+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210506T185738_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210506T185738_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210506T185738_misr_la_0.nc,1972630739,47306068
20210509T192816_misr_la_0.nc,2021-05-09T18:31:21.000Z,2021-05-09 19:28:16+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210509T192816_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210509T192816_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210509T192816_misr_la_0.nc,4217065052,37552885
20210511T191543_misr_la_0.nc,2021-05-11T18:18:49.000Z,2021-05-11 19:15:43+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210511T191543_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210511T191543_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210511T191543_misr_la_0.nc,591584408,34860612
20210513T190311_misr_la_0.nc,2021-05-13T18:06:17.000Z,2021-05-13 19:03:11+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210513T190311_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210513T190311_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210513T190311_misr_la_0.nc,2127427923,38196189
20210518T192118_misr_la_0.nc,2021-05-18T18:24:26.000Z,2021-05-18 19:21:18+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210518T192118_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210518T192118_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210518T192118_misr_la_0.nc,1595857223,39106401
20210520T190847_misr_la_0.nc,2021-05-20T18:11:55.000Z,2021-05-20 19:08:47+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210520T190847_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210520T190847_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210520T190847_misr_la_0.nc,4124688093,39917351
20210522T185617_misr_la_0.nc,2021-05-22T17:59:24.000Z,2021-05-22 18:56:17+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210522T185617_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210522T185617_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210522T185617_misr_la_0.nc,998375164,42717615
20210525T192658_misr_la_0.nc,2021-05-25T18:30:05.000Z,2021-05-25 19:26:58+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210525T192658_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210525T192658_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210525T192658_misr_la_0.nc,2004131124,38046934
20210527T191428_misr_la_0.nc,2021-05-27T18:17:35.000Z,2021-05-27 19:14:28+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210527T191428_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210527T191428_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210527T191428_misr_la_0.nc,2830409734,41367264
20210529T190158_misr_la_0.nc,2021-05-29T18:05:05.000Z,2021-05-29 19:01:58+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210529T190158_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210529T190158_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210529T190158_misr_la_0.nc,1619358284,40072208
20210603T192012_misr_la_0.nc,2021-06-03T18:23:17.000Z,2021-06-03 19:20:12+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210603T192012_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210603T192012_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210603T192012_misr_la_0.nc,3214289875,38986743
20210605T190745_misr_la_0.nc,2021-06-05T18:10:50.000Z,2021-06-05 19:07:45+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210605T190745_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210605T190745_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210605T190745_misr_la_0.nc,231012980,39623962
20210607T185518_misr_la_0.nc,2021-06-07T17:58:23.000Z,2021-06-07 18:55:18+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210607T185518_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210607T185518_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210607T185518_misr_la_0.nc,2722110292,40990645
20210610T192605_misr_la_0.nc,2021-06-10T18:29:10.000Z,2021-06-10 19:26:05+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210610T192605_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210610T192605_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210610T192605_misr_la_0.nc,1657159633,43137550
20210612T191339_misr_la_0.nc,2021-06-12T18:16:45.000Z,2021-06-12 19:13:39+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210612T191339_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210612T191339_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210612T191339_misr_la_0.nc,1166120,44022173
20210614T190114_misr_la_0.nc,2021-06-14T18:04:19.000Z,2021-06-14 19:01:14+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210614T190114_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210614T190114_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210614T190114_misr_la_0.nc,4053467378,46937634
20210619T191939_misr_la_0.nc,2021-06-19T18:22:43.000Z,2021-06-19 19:19:39+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210619T191939_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210619T191939_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210619T191939_misr_la_0.nc,727264472,40149178
20210621T190715_misr_la_0.nc,2021-06-21T18:10:19.000Z,2021-06-21 19:07:15+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210621T190715_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210621T190715_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210621T190715_misr_la_0.nc,1655906420,43262404
20210623T185451_misr_la_0.nc,2021-06-23T17:57:56.000Z,2021-06-23 18:54:51+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210623T185451_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210623T185451_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210623T185451_misr_la_0.nc,3179371732,36395863
20210626T192542_misr_la_0.nc,2021-06-26T18:28:47.000Z,2021-06-26 19:25:42+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210626T192542_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210626T192542_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210626T192542_misr_la_0.nc,3888549804,42498341
20210628T191320_misr_la_0.nc,2021-06-28T18:16:25.000Z,2021-06-28 19:13:20+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210628T191320_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210628T191320_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210628T191320_misr_la_0.nc,2460149980,43857083
20210630T190057_misr_la_0.nc,2021-06-30T18:04:05.000Z,2021-06-30 19:00:57+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210630T190057_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210630T190057_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210630T190057_misr_la_0.nc,3433060976,41237532
20210705T191930_misr_la_0.nc,2021-07-05T18:22:37.000Z,2021-07-05 19:19:30+00:00,misr,la,test,s3://drivendata-competition-airathon-public-us/pm25/test/misr/2021/20210705T191930_misr_la_0.nc,s3://drivendata-competition-airathon-public-eu/pm25/test/misr/2021/20210705T191930_misr_la_0.nc,s3://drivendata-competition-airathon-public-as/pm25/test/misr/2021/20210705T191930_misr_la_0.nc,31352929,44122983
